OID,License_Se,License_Ty,License_Cl,License__1,Agency_Zon,Agency_Z_1,County_Nam,Premises_N,Doing_Busi,Actual_Add,Additional,City,State,Zip,License_Ce,License_Or,License_Ef,License_Ex,Latitude,Longitude,Location,serial_a2b
-1,1171334,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,NEPALI KITCHEN INC,HIMALAYAN YAK RESTAURANT,72 20 ROOSEVELT AVE,72ND & 73RD ST  ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372,880040,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.746597709100001,-73.893294652500003,"(40.7465977091, -73.8932946525)",7823
-1,1171363,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,TRUE COLORS BAR INC,,7915 ROOSEVELT AVE,78TH AND 79TH STREETS,JACKSON HGTS,NY,11372,880780,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.747356655499999,-73.886564092200004,"(40.7473566555, -73.8865640922)",7824
-1,1171396,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,A H 103 CORP,HAYATY,103 AVENUE A,,NEW YORK,NY,10009,886368,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.725815186200002,-73.983770793100007,"(40.7258151862, -73.9837707931)",7827
-1,1171401,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,VIRGILIA CAFE INC,ANTONUCCI,168 E 81ST STREET,THIRD & LEXINGTON AVENUES,NEW YORK,NY,10028,881070,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.775890020100000,-73.957184051599995,"(40.7758900201, -73.9571840516)",7828
-1,1171522,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"MATSU NY, INC",SUSHI SENNIN #33,30 E 33RD ST,,NEW YORK,NY,10016,880647,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.747045368899997,-73.983450843599996,"(40.7470453689, -73.9834508436)",7838
-1,1171555,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,PITBULL 68 RESTAURANT GROUP LLC,DADDY O,44 BEDFORD STREET,LEROY STREET & CARMINE STREET,NEW YORK,NY,10014,881446,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.730443057800002,-74.004219823000000,"(40.7304430578, -74.004219823)",7841
-1,1171559,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,GO AN GO INC,DA NOI 2,138 142 FINGERBOARD ROAD,TOMPKINS & FINGERBOARD,STATEN ISLAND,NY,10305,891901,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.607086956800003,-74.066778976600006,"(40.6070869568, -74.0667789766)",7842
-1,1171638,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SMORGAS CHEF WEST VILLAGE LLC,SMORGAS CHEF,283 W 12TH ST,CORNER OF W 4TH STREET,NEW YORK,NY,10014,883703,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.737597159300002,-74.003890896800002,"(40.7375971593, -74.0038908968)",7847
-1,1171794,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GC BALLROOM OPERATOR LLC,CIPRIANI 55 WALL STREET,55 WALL ST,,NEW YORK,NY,10005,884487,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.706173626800002,-74.009175685000002,"(40.7061736268, -74.009175685)",7849
-1,1171798,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,LA FOGATA RESTAURANT & CAFE CORP,,1549 GATES AVENUE,,BROOKLYN,NY,11237,884436,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.699606202900000,-73.912220483300004,"(40.6996062029, -73.9122204833)",7850
-1,1171866,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,EL BUEN AMBIENTE INC,,108 E 198TH STREET,CRESTON & GRAND CONCOURSE,BRONX,NY,10468,885320,,3/9/2018 0:00:00,2/29/2020 0:00:00,40.870623162299999,-73.891898132500003,"(40.8706231623, -73.8918981325)",7856
-1,1171912,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,1326 RESTAURANT LLC,"BEACH CAFE, THE",1326 2ND AVE,,NEW YORK,NY,10021,884954,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.767438034100003,-73.959258154500006,"(40.7674380341, -73.9592581545)",7858
-1,1171982,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,225 DUBLIN HOUSE LLC,,225 W 79TH ST,,NEW YORK,NY,10024,880960,,1/1/2018 0:00:00,12/31/2019 0:00:00,40.783406849000002,-73.978933471199994,"(40.783406849, -73.9789334712)",7866
-1,1172025,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JPK RESTAURANT CORP,ZIGOLINI,1 & 5 COENTIES SLIP,,NEW YORK,NY,10004,884121,,2/2/2018 0:00:00,1/31/2020 0:00:00,40.703513358199999,-74.010602558499997,"(40.7035133582, -74.0106025585)",7867
-1,1172129,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,"CHERRY TREE CORP, THE",,65 4TH AVE,,BROOKLYN,NY,11217,885934,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.682333392399997,-73.979549191900006,"(40.6823333924, -73.9795491919)",7871
-1,1172141,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JEFLO & CO LTD,ROYALE,157 AVENUE C,EAST 9TH & 10TH STREETS,NEW YORK,NY,10009,893058,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.725713744099998,-73.977645099200004,"(40.7257137441, -73.9776450992)",7872
-1,1172168,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,ADELPHI BROTHERS TAVERN & LOUNGE INC,DICK & JANES,266 ADELPHI ST,AKA 207 DEKALB AVE,BROOKLYN,NY,11205,892976,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.689745256899997,-73.971183796199995,"(40.6897452569, -73.9711837962)",7873
-1,1172220,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,NORI SUSHI RESTAURANT INC,,55 NEW DORP PLAZA,NEW DORP PLAZA & NEW DORP LANE,STATEN ISLAND,NY,10306,884085,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.573587479200000,-74.117563183499996,"(40.5735874792, -74.1175631835)",7877
-1,1172236,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,EL REY II RESTAURANT CORP,EL REY II RESTAURANT,1064 LIBERTY AVENUE,HEMLOCK & CRESCENT STREETS,BROOKLYN,NY,11208,883682,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.678223639700001,-73.869999189500007,"(40.6782236397, -73.8699991895)",7878
-1,1172281,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,L E GLOBE LLC,CAFE D'ALSACE,1695 2ND AVE,2ND & 3RD AVES.E 87TH & E 88TH,NEW YORK,NY,10128,883544,,2/1/2018 0:00:00,1/31/2020 0:00:00,40.779042450399999,-73.950944111900000,"(40.7790424504, -73.9509441119)",7882
-1,1172336,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,IYOCI INC,ROMANCE BAR & RESTAURANT,163 VAN PELT AVENUE,WALKER & LINDEN AVENUES,STATEN ISLAND,NY,10302,870098,,2/1/2017 0:00:00,1/31/2019 0:00:00,40.632176227400002,-74.155148240399996,"(40.6321762274, -74.1551482404)",7884
-1,1172437,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,BJR RESTAURANT INC,,39 27 29 BELL BLVD,39TH & 40TH AVENUES,BAYSIDE,NY,11361,884559,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.765038506400003,-73.771672682100004,"(40.7650385064, -73.7716726821)",7889
-1,1172453,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,SUNSWICK 35 35 CORP,,3502 35TH ST,35TH AVENUE & 34TH AVENUE,ASTORIA,NY,11106,886106,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.756553536299997,-73.925367120700002,"(40.7565535363, -73.9253671207)",7892
-1,1172461,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,STRONGFIVE LLC,BLAUE GANS,139 DUANE ST,WEST BROADWAY & CHURCH,NEW YORK,NY,10013,885548,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.716338094299999,-74.007692417200005,"(40.7163380943, -74.0076924172)",7894
-1,1172516,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,ROGNER LLC,,6359 FOREST AVE,GROVE & MENAHAN STREETS,RIDGEWOOD,NY,11385,881336,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.709583242100003,-73.904582772799998,"(40.7095832421, -73.9045827728)",7895
-1,1172860,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,AMMDEY INC.,ZOMA,2084 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,894284,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.802307854699997,-73.956820637500002,"(40.8023078547, -73.9568206375)",7904
-1,1172870,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,JAY'S PLACE LLC,JAY'S PLACE,5782 MOSHOLU AVENUE,POST ROAD & FIELDSTON ROAD,BRONX,NY,10471,885081,,3/2/2018 0:00:00,3/31/2020 0:00:00,40.905435042699999,-73.897909543300003,"(40.9054350427, -73.8979095433)",7905
-1,1172952,ON-PREMISES LIQUOR,252,OP,New York City,1,WESTCHESTER,D & J TAVERN INC,,869 MCLEAN AVENUE,KIMBALL & HARDING AVENUES,YONKERS,NY,10704,885884,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.905176904100003,-73.869815224500002,"(40.9051769041, -73.8698152245)",7908
-1,1172992,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,LUCKY DELI INC,ASIAN KOBE,12 E 37TH ST,MADISON & 5TH AVENUE,NEW YORK,NY,10016,883826,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.749807474100002,-73.982071407999996,"(40.7498074741, -73.982071408)",7911
-1,1173033,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CAFE 169 INC,169 BAR,169 E BROADWAY,ESSEX & EAST BROADWAY,NEW YORK,NY,10002,884832,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.714076254600002,-73.989858841800000,"(40.7140762546, -73.9898588418)",7914
-1,1173978,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,NAVRUZ INC,,6112 20TH AVE,61ST AND 62ND STREETS,BROOKLYN,NY,11204,892879,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.618748394800001,-73.983629852999997,"(40.6187483948, -73.983629853)",7918
-1,1173164,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,EL MANGU SABROSO RESTAURANT INC,,80 W KINGSBRIDGE RD STORE 2,,BRONX,NY,10468,884437,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.868084719700001,-73.900528998499993,"(40.8680847197, -73.9005289985)",7921
-1,1173167,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TLS CHRYSTIE LLC,"HOME SWEET HOME, FIG19",131 CHRYSTIE ST BASEMENT STORE,BROOME & DELANCEY,NEW YORK,NY,10002,892762,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.719277008799999,-73.993313448500004,"(40.7192770088, -73.9933134485)",7922
-1,1173207,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,PEARL LOUNGE INC,FOXY CLUB,1201 SURF AVE,N W GR OF & W 12TH STREET,BROOKLYN,NY,11224,883823,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.575432246600002,-73.979725747800003,"(40.5754322466, -73.9797257478)",7924
-1,1173262,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,KT CORPORATION USA,YAMA,308 E 49TH STREET,1ST & 2ND AVENUES,NEW YORK,NY,10017,885488,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.754086985000001,-73.968763433099994,"(40.754086985, -73.9687634331)",7930
-1,1173281,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,OUTERBRIDGE APPLE LLC,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,2720 VETERANS ROAD WEST,,STATEN ISLAND,NY,10309,891780,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.527969934700003,-74.236229856899996,"(40.5279699347, -74.2362298569)",7931
-1,1173402,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,CLOVIS AND BOOTS INC,THE GOOD FORK,391 VAN BRUNT STREET,COFFEY ST & VAN DYKE ST,BROOKLYN,NY,11231,884415,,3/1/2018 0:00:00,2/29/2020 0:00:00,40.676019928300001,-74.014361817199998,"(40.6760199283, -74.0143618172)",7937
-1,1173618,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"BK RESTAURANT PARTNERS, LLC",PERA,303 MADISON AVE,41ST & 42ND STREETS,NEW YORK,NY,10165,895271,,10/1/2018 0:00:00,9/30/2020 0:00:00,40.752722774500000,-73.979306938600004,"(40.7527227745, -73.9793069386)",7942
-1,1173682,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,LOS POLLITOS III INC,BUON GUSTO,499 MYRTLE AVENUE,REYERSON ST & GRAND AVENUE,BROOKLYN,NY,11205,884177,,2/5/2018 0:00:00,1/31/2020 0:00:00,40.693605996300001,-73.965038900600007,"(40.6936059963, -73.9650389006)",7947
-1,1173711,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,CALIFORNIA PIZZA KITCHEN INC,CALIFORNIA PIZZA KITCHEN,8000 COOPER AVENUE,"THE SHOPS AT ATLAS, BLDG 7",GLENDALE,NY,11385,886806,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.709226502200003,-73.870136961699998,"(40.7092265022, -73.8701369617)",7949
-1,1173880,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GENCO IMPORTING INC,MAINITOBAS,99 AVENUE B,EAST 6TH & E 7TH STREETS,NEW YORK,NY,10009,885986,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.724677109600002,-73.981396758299994,"(40.7246771096, -73.9813967583)",7955
-1,1174016,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,CAFE D'ORIENT INC,CHINA CHALET,4326 AMBOY ROAD,PUTNAM ST & OLD AMBOY RD,STATEN ISLAND,NY,10312,893880,,8/1/2018 0:00:00,5/31/2020 0:00:00,40.545656543100002,-74.159771497199998,"(40.5456565431, -74.1597714972)",7961
-1,1174042,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SWEET RANGER INC,THE LEAD BELLY,14B ORCHARD ST,CANAL & HESTER,NEW YORK,NY,10002,886697,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.715166161399999,-73.991652139899998,"(40.7151661614, -73.9916521399)",7963
-1,1174117,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,MULLFINN 52 LTD,MULLANES BAR & GRILL,71 LAFAYETTE AVENUE,CRN SOUTH ELLIOTT PLACE,BROOKLYN,NY,11217,894112,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.687143612800000,-73.975569897200003,"(40.6871436128, -73.9755698972)",7965
-1,1174354,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ONE HANOVER LLC,HARRY'S,1 HANOVER SQ THRU 93 PEARL ST,GRIAD & PEARL STREETS,NEW YORK,NY,10004,885687,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.704624872600000,-74.009609098699997,"(40.7046248726, -74.0096090987)",7980
-1,1174356,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,RESTAURANT ASSOCIATES LLC,,29 E 36TH ST,MORGAN LIBRARY,NEW YORK,NY,10016,884485,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.748988362799999,-73.981905970699998,"(40.7489883628, -73.9819059707)",7981
-1,1174394,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GRIFONE LLC,GRIFONE,244 E 46TH STREET,2ND & 3RD AVENUES,NEW YORK,NY,10017,884556,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.752822371500002,-73.971607957600000,"(40.7528223715, -73.9716079576)",7984
-1,1174399,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DOUBLE DOWN NYC LLC,DOUBLE DOWN SALOON,14 AVENUE A,HOUSTON & E 2ND STREET,NEW YORK,NY,10009,892400,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.722670916399998,-73.985884707400004,"(40.7226709164, -73.9858847074)",7985
-1,1174464,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUONA FORTUNA INC,BASSO 56,234 W 56TH ST,8TH AVENUE & BROADWAY,NEW YORK,NY,10019,892655,,6/14/2018 0:00:00,5/31/2020 0:00:00,40.765610302799999,-73.982493073200004,"(40.7656103028, -73.9824930732)",7987
-1,1174476,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,R & G GROUP INC,,208 COLUMBIA ST,UNION,BROOKLYN,NY,11231,894435,,10/1/2018 0:00:00,9/30/2020 0:00:00,40.684989794000003,-74.002796369600006,"(40.684989794, -74.0027963696)",7989
-1,1174568,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CARA FOODS LLC,GALWAY PUB,389 5TH AVE AKA 1 E 36TH ST,5TH AVENUE & MADISON AVENUE,NEW YORK,NY,10016,868987,,12/2/2016 0:00:00,11/30/2018 0:00:00,40.749711114500002,-73.983520733099994,"(40.7497111145, -73.9835207331)",7995
-1,1174570,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,599 TENTH AVENUE CORP,LANDOWNE ROAD,599 10TH AVE,43RD & 44TH STREETS,NEW YORK,NY,10036,894895,,9/5/2018 0:00:00,8/31/2020 0:00:00,40.760530634399998,-73.994890342399998,"(40.7605306344, -73.9948903424)",7996
-1,1174710,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,HENRICA'S RESTAURANT INC,HENRICA'S RESTAURANT,138 89 FRANCIS LEWIS BLVD,CRN FRANCIS LEWIS BLVD 22ND ST,ROSEDALE,NY,11422,891590,,5/2/2018 0:00:00,4/30/2020 0:00:00,40.666877175899998,-73.736659966800005,"(40.6668771759, -73.7366599668)",8007
-1,1174819,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,LE SAJJ RESTAURANT CORP,,8221 5TH AVENUE,,BROOKLYN,NY,11209,886604,,5/1/2018 0:00:00,4/30/2020 0:00:00,40.624151779300000,-74.024746072900001,"(40.6241517793, -74.0247460729)",8013
-1,1174917,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"FINER DINER LLC, THE",BROOKLYN DINER,155 WEST 43RD ST,,NEW YORK,NY,10036,870059,,2/1/2017 0:00:00,1/31/2019 0:00:00,40.756225153099997,-73.985128138299999,"(40.7562251531, -73.9851281383)",8020
-1,1175275,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GABRIELA'S REAL MEX 93 LLC,GABRIELA'S REAL MEX 93,688 COLUMBUS AVENUE,WEST 93RD & W 94TH STREETS,NEW YORK,NY,10025,885115,,4/1/2018 0:00:00,3/31/2020 0:00:00,40.791299556699997,-73.968735652899994,"(40.7912995567, -73.9687356529)",8038
-1,1175387,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,AVENTURA RESTAURANT LLC,,348 350 1ST AVE NORTH STORE,,NEW YORK,NY,10010,893121,,7/3/2018 0:00:00,6/30/2020 0:00:00,40.735401715700000,-73.979311530199993,"(40.7354017157, -73.9793115302)",8046
-1,1175699,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"TAPAS Y MAS, LLC",BOQUERIA,53 W 19TH ST,,NEW YORK,NY,100114202,893336,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.739788407500001,-73.993049032700000,"(40.7397884075, -73.9930490327)",8060
-1,1175735,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,NO MOORE OYSTERS LLC,SMITH & MILLS,71 NORTH MOORE STREET,GREENWICH & HUDSON STREETS,NEW YORK,NY,10013,870880,,5/1/2017 0:00:00,4/30/2019 0:00:00,40.720069652100001,-74.009298950000002,"(40.7200696521, -74.00929895)",8063
-1,1175818,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WAGAWONGAWITZ LLC,CAFE CLUNY,284 WEST 12TH STREET,JANE STREET & BANK STREET,NEW YORK,NY,10014,894933,,10/1/2018 0:00:00,9/30/2020 0:00:00,40.737487341799998,-74.003892322200002,"(40.7374873418, -74.0038923222)",8069
-1,1175821,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,LAS CAMELIAS BAR & RESTAURANT CORP,,1802 WESTCHESTER AVENUE,BEECH &  TAYLOR AVENUES,BRONX,NY,10472,892256,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.831814128300003,-73.866206391800006,"(40.8318141283, -73.8662063918)",8070
-1,1176096,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,J B MAX INC,THE BOILER ROOM,86 E 4TH STREET,1ST AVENUE & 2ND AVENUE,NEW YORK,NY,10003,893756,,8/1/2018 0:00:00,7/31/2020 0:00:00,40.726368007600001,-73.990018973900007,"(40.7263680076, -73.9900189739)",8088
-1,1176178,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,LA BOHEME INC,LA BOHEME,1790 1792 STILLWELL AVENUE,HIGHLAWN AVE & 80TH STREET,BROOKLYN,NY,11223,891960,,6/1/2018 0:00:00,5/31/2020 0:00:00,40.602760097500003,-73.986480982299994,"(40.6027600975, -73.9864809823)",8093
-1,1176191,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WAVERLY RESTAURANT LLC,,16 18 BANK STREET,WAVERLY PLACE & W 4TH STREET,NEW YORK,NY,10014,893690,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.737007767100003,-74.002164742199994,"(40.7370077671, -74.0021647422)",8095
-1,1176192,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,VIDA CAFE INC,MAMAJUANA CAFE,243 249 DYCKMAN ST,SEANAN AVE  & PAYSON AVE,NEW YORK,NY,10034,893294,,7/11/2018 0:00:00,6/30/2020 0:00:00,40.866394567299999,-73.928201628400004,"(40.8663945673, -73.9282016284)",8096
-1,1176319,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,LA CASA DEL MOFONGO INC,,1451 ST NICHOLAS AVE,182ND & 183RD STREETS,NEW YORK,NY,10033,893029,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.850264880300003,-73.933111141200001,"(40.8502648803, -73.9331111412)",8100
-1,1176320,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,123 WEST 39TH REST CORP,GABBY O'HARA'S IRISH PUB,123 W 39TH ST AKA 1412 BROADWA,,NEW YORK,NY,10018,869254,,1/1/2017 0:00:00,12/31/2018 0:00:00,40.753508712200002,-73.986656143800005,"(40.7535087122, -73.9866561438)",8101
-1,1176376,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,123 WEST 45TH REST CORP,THE PERFECT PINT,123 W 45TH ST,6TH AVENUE & 7TH AVENUE,NEW YORK,NY,10036,898697,,11/1/2018 0:00:00,10/31/2020 0:00:00,40.757192582300000,-73.983749004000003,"(40.7571925823, -73.983749004)",8106
-1,1176466,ON-PREMISES LIQUOR,252,OP,New York City,1,QUEENS,JADE EATERY & LOUNGE LLC,JADE EATERY & LOUNGE,1 STATION SQUARE,SPACE A,FOREST HILLS,NY,11375,894240,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.719234811500002,-73.845361020300004,"(40.7192348115, -73.8453610203)",8114
-1,1176880,ON-PREMISES LIQUOR,252,OP,New York City,1,RICHMOND,M J DURAN RESTAURANT LLC,EL POLO RESTAURANT,558 560 RICHMOND ROAD,MARY STREET &  CUNARD STREET,STATEN ISLAND,NY,10304,895460,,10/1/2018 0:00:00,9/30/2020 0:00:00,40.612937313300002,-74.087383246000002,"(40.6129373133, -74.087383246)",8126
-1,1176903,ON-PREMISES LIQUOR,252,OP,New York City,1,BRONX,4 A KIDS LLC,F & J PINE RESTAURANT,1913 BRONXDALE AVENUE,,BRONX,NY,10462,892105,,7/1/2018 0:00:00,6/30/2020 0:00:00,40.848870792699998,-73.862013505199997,"(40.8488707927, -73.8620135052)",8129
-1,1176912,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CASTLEKNOCK INC,THE MEAN FIDDLER,264 266 W 47TH STREET,,NEW YORK,NY,10036,893957,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.760009764000003,-73.986681257200004,"(40.760009764, -73.9866812572)",8130
-1,1177001,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,GAMERJOHANSSON INC,DUCKDUCK,153 MONTROSE AVE,HUMBOLDT ST & GRAHAM AVE,BROOKLYN,NY,11206,897668,,11/1/2018 0:00:00,10/31/2020 0:00:00,40.707387386699999,-73.943167930800001,"(40.7073873867, -73.9431679308)",8134
-1,1177002,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GERASIMOS ENTERPRISES INC,KOYZINA GRILL,25 CEDAR ST,WILLIAM & MAIDEN,NEW YORK,NY,10005,897581,,11/1/2018 0:00:00,10/31/2020 0:00:00,40.707019897000002,-74.008011378999996,"(40.707019897, -74.008011379)",8135
-1,1177019,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"MONKEY ROOM INC, THE",MONKEY ROOM,589 FORT WASHINGTON AVE STORE1,186TH & 187TH STREETS,NEW YORK,NY,10033,869072,,1/1/2017 0:00:00,12/31/2018 0:00:00,40.854772061100000,-73.937060152000001,"(40.8547720611, -73.937060152)",8136
-1,1177178,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ARS NOVA THEATER INC,,511 WEST 54TH ST,,NEW YORK,NY,10019,898678,,11/1/2018 0:00:00,10/31/2020 0:00:00,40.767406323899998,-73.990345103199999,"(40.7674063239, -73.9903451032)",8144
-1,1177275,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FLORIDITA RESTAURANT UPTOWN INC,,4162 BROADWAY,176 & 177TH STREET,NEW YORK,NY,10033,895130,,10/1/2018 0:00:00,9/30/2020 0:00:00,40.847066108999996,-73.938116863700003,"(40.847066109, -73.9381168637)",8148
-1,1177299,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BROADWAY SRJ LLC,JUNIOR'S RESTAURANT,1515 BROADWAY,44TH & 45TH STREETS,NEW YORK,NY,10036,894080,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.757765527399997,-73.985862234799995,"(40.7577655274, -73.9858622348)",8150
-1,1177416,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,174 BEDFORD AVENUE BAR LLC,CHARLESTON,174 BEDFORD AVENUE,,BROOKLYN,NY,11211,894636,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.718072356199997,-73.957549330500001,"(40.7180723562, -73.9575493305)",8157
-1,1178126,ON-PREMISES LIQUOR,252,OP,New York City,1,KINGS,243 DEKALB AVE. REST.CORP,ROMAN'S,243 DEKALB AVENUE,CLERMONT & VANDERBILT,BROOKLYN,NY,11205,897657,,11/1/2018 0:00:00,10/31/2020 0:00:00,40.689535268299998,-73.969452439600005,"(40.6895352683, -73.9694524396)",8159
-1,1178179,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ONE FIFTY FIFTY SEVEN CORP,RUSSIAN TEA ROOM,150 W 57TH ST,SIXTH & SEVENTH AVES.,NEW YORK,NY,10019,894272,,9/1/2018 0:00:00,8/31/2020 0:00:00,40.764881662199997,-73.978664036200001,"(40.7648816622, -73.9786640362)",8164
